route,week,sales,level_shifts,season_negative,season_positive,route4_out1,route6_sdum1,route6_sdum2,route6_sdum3,total_price,reg_price,tpr,temp_dep,yt_views,yt_views_1,paid_search_imps,display_imps,email_open,tv,tv_1,tv_2,tv_3,tv_4,tv_5,ooh_1,news,news_1,news_2,radio,radio_1,radio_2,total_mag,total_mag_1,total_mag_2,departures,comp1_ooh,comp2_tv,comp2_tmag_1,comp3_tv_1
ROUTE3,2013-41,1073,0,0,0.101692161,0,0,0,0,-0.304034085,-0.172185238,0.130393697,0,0.452910885,0.600419869,2.27632304,0,0.32359853,2.649008198,3.150863478,3.176639248,3.307234688,2.895540918,2.810967148,2.4806,0,4.0785,0,2.2795,3.0357,2.9356,3.03678315,4.18452977,1.63643157,0.024097551,1.287,9.295,2.049,5.565
ROUTE3,2013-42,997,0,0,0.081682804,0,0,0,0,-0.249119041,-0.172185238,0.075478653,0,0.446412487,0.452910885,2.32101634,0,0.32359853,3.150863478,2.649008198,3.150863478,3.176639248,3.307234688,2.895540918,1.956,4.6169,0,4.0785,3.0542,2.2795,3.0357,1.74454094,3.03678315,4.18452977,0.024097551,1.287,8.802,0,5.204
ROUTE3,2013-43,1160,0.003107797,0,0.124071672,0,0,0,0,-0.332127948,-0.172185238,0.15848756,0,0.942892981,0.446412487,2.44059616,0,0.32359853,3.150863478,3.150863478,2.649008198,3.150863478,3.176639248,3.307234688,1.9389,1.1238,4.6169,0,3.0542,3.0542,2.2795,2.0961435,1.74454094,3.03678315,0.024097551,1.287,8.825,1.549,3.173
ROUTE3,2013-44,975,0,0,0.123826821,0,0,0,0,-0.272804182,-0.172185238,0.099163794,0,1.657481418,0.942892981,2.47821314,0,0.37918223,0,3.150863478,3.150863478,2.649008198,3.150863478,3.176639248,1.9389,4.2218,1.1238,4.6169,0,3.0542,3.0542,3.26708445,2.0961435,1.74454094,0.024097551,1.184,8.901,0,1.677
ROUTE3,2013-45,1041,0,0,0.053067262,0,0,0,0,-0.327249476,-0.172185238,0.153609089,0,4.214215281,1.657481418,2.4337573,0,0.66014397,0,0,3.150863478,3.150863478,2.649008198,3.150863478,1.9389,4.3804,4.2218,1.1238,0,0,3.0542,0,3.26708445,2.0961435,0.024097551,0.139,9.249,1.426,6.109
ROUTE3,2013-46,902.9999996,0,0,0.026209228,0,0,0,0,-0.325286428,-0.172185238,0.15164604,0,0.921917505,4.214215281,2.38785325,0,0.66014397,0,0,0,3.150863478,3.150863478,2.649008198,0.9785,4.358,4.3804,4.2218,0,0,0,0,0,3.26708445,0.024097551,0.139,8.628,0,4.308
ROUTE3,2013-47,835.9999999,0,-0.079342795,0,0,0,0,0,-0.267636323,-0.172185238,0.093995935,0,0.463812876,0.921917505,2.38984841,0,0.66014397,0,0,0,0,3.150863478,3.150863478,0.9785,2.6011,4.358,4.3804,0,0,0,0,0,0,0.024097551,0.139,9.029,1.641,4.796
ROUTE3,2013-48,691.0000002,0,-0.289863799,0,0,0,0,0,-0.335848985,-0.172185238,0.162208597,0,0.215591596,0.463812876,2.27263816,0,0.66014397,0,0,0,0,0,3.150863478,0.9785,2.567,2.6011,4.358,0,0,0,2.22658212,0,0,0.024097551,0.139,8.266,0,5.686
ROUTE3,2013-49,762.0000002,0,-0.133240911,0,0,0,0,0,-0.289189517,-0.172185238,0.11554913,-0.048790164,2.022605775,0.215591596,2.47936407,0,0.35223598,0,0,0,0,0,0,0.9785,0.568,2.567,2.6011,0,0,0,0,2.22658212,0,0.024097551,0.124,8.691,2.377,1.843
ROUTE3,2013-50,692.0000003,0.00599691,-0.325221539,0,0,0,0,0,-0.322070235,-0.172185238,0.148429847,0,1.336278917,2.022605775,2.38480651,0,0.29025847,0,0,0,0,0,0,0.8543,1.1238,0.568,2.567,0,0,0,0,0,2.22658212,0.024097551,0.122,5.024,0,0.908
ROUTE3,2013-51,659.0000003,0.010224211,-0.300001175,0,0,0,0,0,-0.143853359,-0.142398209,0,0,0.961941176,1.336278917,2.15684555,0,0.29025847,0,0,0,0,0,0,0.8543,0,1.1238,0.568,0,0,0,0,0,0,0.024097551,0.122,4.267,1.659,1.856
ROUTE3,2013-52,365.0000002,0.000488508,-0.815151635,0,0,0,0,0,-0.324745626,-0.142398209,0.180892267,0,0.637969102,0.961941176,2.30027132,0,0.29025847,0,0,0,0,0,0,0.8543,0,0,1.1238,0,0,0,0,0,0,0.024097551,0.122,5.627,0,1.856
ROUTE3,2014-1,568.9999999,0.008350291,-0.660616418,0,0,0,0,0,-0.389888274,-0.142398209,0.246034915,0,0.375770455,0.637969102,2.49804915,0,0.3991529,0,0,0,0,0,0,2.2164,0,0,0,0,0,0,0,0,0,0.024097551,0.072,5.161,0,1.744
ROUTE3,2014-2,1018,0.004173958,0,0.149532992,0,0,0,0,-0.193495899,-0.142398209,0.04964254,0,0.33960213,0.375770455,2.58705461,0,0.52804428,0,0,0,0,0,0,0.8732,3.4914,0,0,0,0,0,0,0,0,0.024097551,0,4.509,1.549,0.192
ROUTE3,2014-3,1081,0.002803652,0,0.165035092,0,0,0,0,-0.244961087,-0.142398209,0.101107728,0,0.131275716,0.33960213,2.48084065,0,0.52804428,0,0,0,0,0,0,0.8732,0,3.4914,0,0,0,0,0,0,0,0.024097551,0,5.636,0,0.192
ROUTE3,2014-4,1073,0.005765124,0,0.106632615,0,0,0,0,-0.224013254,-0.142398209,0.080159895,0,0.658461623,0.131275716,2.26558769,0,0.52804428,0,0,0,0,0,0,0.8732,0,0,3.4914,0,0,0,0,0,0,0.024097551,0,3.968,1.426,0.192
ROUTE3,2014-5,1036,0.004666049,0,0.110492312,0,0,0,0,-0.164961621,-0.142398209,0.021108262,0,3.770813307,0.658461623,2.25841573,0,0.52804428,0,0,0,0,0,0,0.8732,1.0378,0,0,0,0,0,0,0,0,0.024097551,0,0,0,0.192
ROUTE3,2014-6,989.9999999,0,0,0.108172159,0,0,0,0,-0.216423048,-0.142398209,0.072569689,-0.100083459,1.903720411,3.770813307,2.34033217,0,0.12622098,0,0,0,0,0,0,0.8732,0,1.0378,0,0,0,0,0,0,0,0.024097551,0.18,2.955,2.248,0.249
ROUTE3,2014-7,975,0,0,0.128593938,0,0,0,0,-0.166739345,-0.142398209,0.022885986,0,0.627563181,1.903720411,2.49924014,0,0.12622098,0,0,0,0,0,0,0.8732,3.3642,0,1.0378,0,0,0,0,0,0,0.024097551,0.18,2.77,0,6.66
ROUTE3,2014-8,897.9999997,0,-0.006846319,0,0,0,0,0,-0.149248033,-0.142398209,0.005394674,-0.048790164,0.564084071,0.627563181,2.38069626,0,0.12622098,0,0,0,0,0,0,0.8732,0,3.3642,0,0,0,0,0,0,0,0.024097551,0.18,2.572,2.034,7.127
ROUTE3,2014-9,1092,0,0,0.133824749,0,0,0,0,-0.159904765,-0.142398209,0.016051406,-0.048790164,0.346276237,0.564084071,2.54727392,0,0.12622098,0,0,0,0,0,0,0.8732,0,0,3.3642,0,0,0,0,0,0,0.024097551,0.18,0,1.808,7.285
ROUTE3,2014-10,1183,0,0,0.141914441,0,0,0,0,-0.131498361,-0.130043211,0,0,0.372535951,0.346276237,2.57449603,0,0,2.588024378,0,0,0,0,0,0.8732,3.026,0,0,0,0,0,0,0,0,0.024097551,1.315,0,0,5.12
ROUTE3,2014-11,1071,0.009877986,0,0.056256162,0,0,0,0,-0.194623393,-0.130043211,0.063125032,0,0.455399067,0.372535951,2.52358372,0,0,2.588024378,2.588024378,0,0,0,0,2.3544,3.4914,3.026,0,2.2753,0,0,1.058627126,0,0,0.024097551,1.315,0,0,4.329
ROUTE3,2014-12,986.0000004,0.018951978,-0.040937878,0,0,0,0,0,-0.187872859,-0.130043211,0.056374498,-0.048790164,0.753956185,0.455399067,2.37135094,1.359143372,0,2.518412068,2.588024378,2.588024378,0,0,0,2.3544,0,3.4914,3.026,2.2753,2.2753,0,2.90229503,1.058627126,0,0.024097551,1.315,0,1.549,2.296
ROUTE3,2014-13,1034,0.024315234,0,0.026147312,0,0,0,0,-0.141972871,-0.130043211,0.010474509,-0.048790164,0.673759828,0.753956185,2.45328579,11.56021246,0,0,2.518412068,2.588024378,2.588024378,0,0,2.3544,3.3299,0,3.4914,0,2.2753,2.2753,0,2.90229503,1.058627126,0.024097551,1.315,3.581,0,1.95
ROUTE3,2014-14,947.9999998,0.016040258,0,0.061315632,0,0,0,0,-0.129931053,-0.128475903,0,0,0.643337688,0.673759828,2.44729945,11.5883973,0.10877986,0,0,2.518412068,2.588024378,2.588024378,0,2.6424,3.026,3.3299,0,0,0,2.2753,3.96250215,0,2.90229503,0.024097551,1.329,0,2.65,0.206
ROUTE3,2014-15,1024,0.013731096,0,0.079394575,0,0,0,0,-0.149572684,-0.128475903,0.019641632,0,0.49820716,0.643337688,2.31198325,11.83927083,0.1832416,2.761079338,0,0,2.518412068,2.588024378,2.588024378,2.3476,4.6167,3.026,3.3299,2.3535,0,0,2.19787554,3.96250215,0,0.024097551,1.34,2.302,1.785,0
ROUTE3,2014-16,1012,0.01532057,0,0.054232573,0,0,0,0,-0.149613613,-0.128475903,0.019682561,0,0.767143189,0.49820716,2.31512138,12.24334589,0.1832416,2.761079338,2.761079338,0,0,2.518412068,2.588024378,2.3152,3.3299,4.6167,3.026,2.3535,2.3535,0,2.66634753,2.19787554,3.96250215,0.024097551,1.34,3.157,0,0
ROUTE3,2014-17,1041,0.011967799,0,0.079485116,0,0,0,0,-0.088306047,-0.086850897,0,0,0.40441963,0.767143189,2.31148863,12.12475819,0.1832416,2.584232578,2.761079338,2.761079338,0,0,2.518412068,2.3152,0,3.3299,4.6167,2.3535,2.3535,2.3535,1.99034219,2.66634753,2.19787554,0.024097551,1.34,1.874,1.021,0
ROUTE3,2014-18,1053,0.006332186,0,0.151383161,0,0,0,0,-0.078762614,-0.077307464,0,-0.048790164,0.392846644,0.40441963,2.31991946,12.12871864,0.25299211,0.154141905,2.584232578,2.761079338,2.761079338,0,0,2.0206,3.3299,0,3.3299,0,2.3535,2.3535,4.05565635,1.99034219,2.66634753,0.024097551,1.119,3.897,0,0
ROUTE3,2014-19,1067,0.003900597,0,0.15865538,0,0,0,0,-0.06281889,-0.077307464,0,0,0.368749093,0.392846644,1.84745405,12.38021171,0.40865636,2.584232578,0.154141905,2.584232578,2.761079338,2.761079338,0,1.3564,4.8996,3.3299,0,2.3549,0,2.3535,3.12348073,4.05565635,1.99034219,0.024097551,0.163,2.583,3.052,0.057
ROUTE3,2014-20,1109,0.002704578,0,0.107046234,0,0,0,0,-0.089627783,-0.088172633,0,0,0.207982174,0.368749093,0.88521652,12.48489672,0.40865636,2.584232578,2.584232578,0.154141905,2.584232578,2.761079338,2.761079338,1.2018,3.5303,4.8996,3.3299,2.4017,2.3549,0,2.1206951,3.12348073,4.05565635,0.024097551,0.163,3.441,1.957,0.057
ROUTE3,2014-21,1017,0,0,0.125950469,0,0,0,0,-0.121894091,-0.113978339,0.006460602,0,0.71178126,0.207982174,0.81272508,12.35922543,0.40865636,0.154141905,2.584232578,2.584232578,0.154141905,2.584232578,2.761079338,1.2018,2.246,3.5303,4.8996,0,2.4017,2.3549,1.65119663,2.1206951,3.12348073,0.024097551,0.163,0,0,0.057
ROUTE3,2014-22,969.9999995,0.001953512,-0.017744403,0,0,0,0,0,-0.136885083,-0.113978339,0.021451593,-0.074107972,0.448916871,0.71178126,0.66062679,12.41702027,0.40865636,0.154141905,0.154141905,2.584232578,2.584232578,0.154141905,2.584232578,1.0509,2.6846,2.246,3.5303,0,0,2.4017,2.86723259,1.65119663,2.1206951,0.024097551,0.163,2.554,0,0.057
ROUTE3,2014-23,1033,0.006003119,0,0.122425482,0,0,0,0,-0.118661141,-0.113978339,0.003227652,-0.074107972,0.413789818,0.448916871,0.59945944,12.51089624,0.5174301,0,0.154141905,0.154141905,2.584232578,2.584232578,0.154141905,1.0509,1.9355,2.6846,2.246,0,0,0,0,2.86723259,1.65119663,0.024097551,0.304,0,3.056,0.153
ROUTE3,2014-24,1130,0.019026065,0,0.078528091,0,0,0,0,-0.165489821,-0.113978339,0.050056332,0,0.364403621,0.413789818,1.70921874,12.45816788,0.53446201,0,0,0.154141905,0.154141905,2.584232578,2.584232578,1.0509,2.1557,1.9355,2.6846,0,0,0,3.2795683,0,2.86723259,0.024097551,0.326,0,0,6.238
ROUTE3,2014-25,999.0000004,0.02893219,-0.009934556,0,0,0,0,0,-0.170665768,-0.113978339,0.055232279,0,0.520341334,0.364403621,2.52798124,12.77823471,0.53446201,0,0,0,0.154141905,0.154141905,2.584232578,1.0509,1.7743,2.1557,1.9355,0,0,0,1.71649327,3.2795683,0,0.024097551,0.326,0,0,6.006
ROUTE3,2014-26,1051,0.041798657,-0.065636496,0,0,0,0,0,-0.254533992,-0.113978339,0.139100503,-0.048790164,0.450416496,0.520341334,2.60226501,10.75301481,0.53446201,0,0,0,0,0.154141905,0.154141905,0.8732,1.9908,1.7743,2.1557,0,0,0,0,1.71649327,3.2795683,0.024097551,0.326,0,0,5.991
ROUTE3,2014-27,913.0000004,0.039645035,-0.147332339,0,0,0,0,0,-0.251880806,-0.113978339,0.136447317,0,0.459862253,0.450416496,2.49783897,3.404762448,0.42455433,0,0,0,0,0,0.154141905,0.8732,0.2718,1.9908,1.7743,0,0,0,2.43411809,0,1.71649327,0.024097551,0.592,0,0,5.92
ROUTE3,2014-28,946,0.030578512,-0.074848858,0,0,0,0,0,-0.24080567,-0.113978339,0.12537218,0,0.542451862,0.459862253,2.62498927,2.929287174,0.33339115,0,0,0,0,0,0,0.8732,0.8074,0.2718,1.9908,0,0,0,0,2.43411809,0,0.024097551,0.754,0,2.691,6.448
ROUTE3,2014-29,974.0000003,0.021487025,-0.118776538,0,0,0,0,0,-0.367339289,-0.113978339,0.2519058,-0.048790164,0.442392381,0.542451862,2.29748891,2.327277706,0.33339115,0,0,0,0,0,0,0.8732,1.7743,0.8074,0.2718,0,0,0,0,0,2.43411809,0.024097551,0.754,0,0,6.388
ROUTE3,2014-30,886.0000003,0.006279806,-0.103787364,0,0,0,0,0,-0.301730443,-0.113978339,0.186296954,0,0.306123826,0.442392381,2.01138986,2.269914311,0.33339115,0,0,0,0,0,0,0.8732,1.9908,1.7743,0.8074,0,0,0,0,0,0,0.024097551,0.754,0,0,5.217
ROUTE3,2014-31,832.0000001,0,-0.181735838,0,0,0,0,0,-0.273918026,-0.113978339,0.158484537,0,0.471178487,0.306123826,2.68208822,9.03577012,0.32283191,0,0,0,0,0,0,0.8732,0,1.9908,1.7743,0,0,0,1.84589159,0,0,0.024097551,0.688,0,0,0
ROUTE3,2014-32,947.9999998,0,-0.02529728,0,0,0,0,0,-0.195982943,-0.113978339,0.080549454,0,0.500585282,0.471178487,2.57556511,8.8983217,0.25702209,0.287666617,0,0,0,0,0,0.8732,0.2718,0,1.9908,0,0,0,1.71649327,1.84589159,0,0.024097551,0.163,0,2.304,0
ROUTE3,2014-33,885,0,-0.021056433,0,0,0,0,0,-0.115433489,-0.113978339,0,0,0.334006144,0.500585282,2.55857492,9.50235945,0.25702209,0.287666617,0.287666617,0,0,0,0,0.8732,4.2624,0.2718,0,0,0,0,0,1.71649327,1.84589159,0.024097551,0.163,0,0.693,0
ROUTE3,2014-34,910.9999998,0.000415754,-0.044874449,0,0,0,0,0,-0.185932509,-0.113978339,0.07049902,0,1.213721371,0.334006144,2.63998575,7.91281537,0.25702209,0.287666617,0.287666617,0.287666617,0,0,0,0.8732,2.5505,4.2624,0.2718,0,0,0,1.041475518,0,1.71649327,0.024097551,0.163,0,0,0
ROUTE3,2014-35,994.0000003,0.006586955,0,0.019894793,0,0,0,0,-0.087510967,-0.086055817,0,0,0.567200031,1.213721371,2.59587773,2.351375257,0.25702209,0.287666617,0.287666617,0.287666617,0.287666617,0,0,0.8732,0,2.5505,4.2624,0,0,0,2.90286865,1.041475518,0,0.024097551,0.163,0,0,3.025
ROUTE3,2014-36,1022,0.004354966,0,0.126951498,0,0,0,0,-0.112943608,-0.086055817,0.025432641,0,0.437344414,0.567200031,2.56297996,2.169053701,0.15005948,0.287666518,0.287666617,0.287666617,0.287666617,0.287666617,0,0.8732,0.2718,0,2.5505,0,0,0,3.70326669,2.90286865,1.041475518,0.024097551,1.66,0,0,5.847
ROUTE3,2014-37,1173,0.003055765,0,0.20030923,0,0,0,0,-0.171342603,-0.086055817,0.083831636,0,0.223143551,0.437344414,2.57487779,11.79696009,0.10385107,0.287666518,0.287666518,0.287666617,0.287666617,0.287666617,0.287666617,0.8732,1.8322,0.2718,0,0,0,0,0,3.70326669,2.90286865,0.024097551,1.93,0,3.105,6.484
ROUTE3,2014-38,1077.999999,0,0,0.172996261,0,0,0,0,-0.074658665,-0.086055817,0,0,0.195169699,0.223143551,2.58665212,12.67047535,0.10385107,0.287666518,0.287666518,0.287666518,0.287666617,0.287666617,0.287666617,1.6051,3.4071,1.8322,0.2718,0,0,0,1.70542219,0,3.70326669,0.024097551,1.93,0,0,5.209
ROUTE3,2014-39,967.9999997,0,0,0.112141268,0,0,0,0,-0.130646126,-0.078913692,0.050277284,0,0.856214549,0.195169699,2.56023616,12.91851935,0.10385107,0,0.287666518,0.287666518,0.287666518,0.287666617,0.287666617,1.701,3.5214,3.4071,1.8322,0,0,0,2.60674349,1.70542219,0,0.024097551,1.93,0,0,1.159
ROUTE3,2014-40,1125,0,0,0.17438554,0,0,0,0,-0.095377312,-0.078913692,0.01500847,0,0.39496081,0.856214549,2.54104531,12.88776799,0.22579185,0,0,0.287666518,0.287666518,0.287666518,0.287666617,1.701,3.3326,3.5214,3.4071,0.4107,0,0,3.38742015,2.60674349,1.70542219,0.024097551,1.694,0,0,6.288
ROUTE3,2014-41,1096.000001,0,0,0.101692161,0,0,0,0,-0.110406044,-0.078913692,0.030037202,0,0.399175779,0.39496081,2.39767781,12.99782789,0.368216,0,0,0,0.287666518,0.287666518,0.287666518,1.701,4.8296,3.3326,3.5214,0.4107,0.4107,0,3.16931416,3.38742015,2.60674349,0.024097551,1.255,0,3.135,6.404
ROUTE3,2014-42,1057,0.001197807,0,0.081682804,0,0,0,0,-0.112552137,-0.078913692,0.032183295,0,0.377920994,0.399175779,2.30595123,13.01822917,0.368216,0,0,0,0,0.287666518,0.287666518,1.5176,3.6013,4.8296,3.3326,0,0.4107,0.4107,1.65439246,3.16931416,3.38742015,0.024097551,1.255,0,1.994,6.115
ROUTE3,2014-43,981.0000004,0,0,0.124071672,0,0,0,0,-0.080368842,-0.078913692,0,0,0.551522219,0.377920994,2.25499034,12.74432762,0.368216,0,0,0,0,0,0.287666518,2.1332,4.7402,3.6013,4.8296,0,0,0.4107,2.2468763,1.65439246,3.16931416,0.024097551,1.255,0,0.947,6.129
ROUTE3,2014-44,1109,0,0,0.123826821,0,0,0,0,-0.105122286,-0.078913692,0.024753444,0,0.410676167,0.551522219,1.97641413,13.11517295,0.368216,0,0,0,0,0,0,2.1332,3.5648,4.7402,3.6013,0.0053,0,0,4.03223379,2.2468763,1.65439246,0.024097551,1.255,0,0.947,5.756
ROUTE3,2014-45,1026,0,0,0.053067262,0,0,0,0,-0.148332317,-0.078913692,0.067963475,0,0.515672791,0.410676167,1.99876839,13.06332634,0.32076459,0,0,0,0,0,0,2.1473,4.2434,3.5648,4.7402,0.0053,0.0053,0,0,4.03223379,2.2468763,0.024097551,0.602,0,3.814,5.855
ROUTE3,2014-46,1055,0.009584391,0,0.026209228,0,0,0,0,-0.193048708,-0.078913692,0.112679866,-0.024692613,0.378457907,0.515672791,2.01691448,11.29165471,0.32076459,0,0,0,0,0,0,2.1473,3.7488,4.2434,3.5648,1.7145,0.0053,0.0053,2.90407811,0,4.03223379,0,0.602,0,0,6.429
ROUTE3,2014-47,988.0000002,0.027761719,-0.079342795,0,0,0,0,0,-0.165046118,-0.078913692,0.084677276,-0.075985907,0.405987438,0.378457907,2.00015172,11.26464495,0.32076459,0,0,0,0,0,0,2.1473,4.4021,3.7488,4.2434,1.5148,1.7145,0.0053,0.637743944,2.90407811,0,0,0.602,0,0,6.03
ROUTE3,2014-48,779.0000001,0.040642402,-0.289863799,0,0,0,0,0,-0.125252909,-0.078913692,0.044884067,-0.247836164,0.927512795,0.405987438,1.57716765,9.35615847,0.32076459,0,0,0,0,0,0,2.1473,0.9732,4.4021,3.7488,1.5148,1.5148,1.7145,1.139459387,0.637743944,2.90407811,0,0.602,0,0,1.571
ROUTE3,2014-49,901.9999999,0.053333294,-0.133240911,0,0,0,0,0,-0.128949328,-0.078913692,0.048580486,-0.024692613,0.562745681,0.927512795,1.90634667,2.404367787,0.4166349,0,0,0,0,0,0,2.1473,0.912,0.9732,4.4021,1.5148,1.5148,1.5148,2.78835584,1.139459387,0.637743944,0,0.305,0,0,1.272
ROUTE3,2014-50,836.9999996,0.066527125,-0.325221539,0,0,0,0,0,-0.284102598,-0.078913692,0.203733756,-0.050010421,1.533592237,0.562745681,2.11420239,2.255044148,0.45254945,0,0,0,0,0,0,1.931,0.9732,0.912,0.9732,0,1.5148,1.5148,0,2.78835584,1.139459387,0,0.157,0,3.349,1.004
ROUTE3,2014-51,761.0000001,0.073294995,-0.300001175,0,0,0,0,0,-0.134353029,-0.078913692,0.053984187,0,1.355051147,1.533592237,1.53705639,1.779783278,0.45254945,0,0,0,0,0,0,1.1038,0,0.9732,0.912,0,0,1.5148,0,0,2.78835584,0,0.157,0,0,1.24
ROUTE3,2014-52,499.0000001,0.069116683,-0.815151635,0,0,0,0,0,-0.217719762,-0.078913692,0.13735092,-0.024692613,0.759471919,1.355051147,1.83962428,1.61655538,0.45254945,0,0,0,0,0,0,1.1038,2.2993,0,0.9732,0,0,0,0,0,0,0,0.157,0,0,2.284
ROUTE3,2015-1,501,0.050483799,-0.660616418,0,0,0,0,0,-0.271254605,-0.078913692,0.190885763,-0.075985907,0.457385165,0.759471919,0,0,0.43694067,0,0,0,0,0,0,1.1038,0,2.2993,0,0,0,0,0,0,0,0,0.115,0,1.032,1.2
ROUTE3,2015-2,1172,0.051366226,0,0.149532992,0,0,0,0,-0.024421505,-0.022966355,0,-0.075985907,0.252793654,0.457385165,1.83925129,0,0.39681834,0,0,0,0,0,0,1.1022,0.9732,0,2.2993,0,0,0,0,0,0,0,0.003,0,2.056,0.793
ROUTE3,2015-3,1192,0.033682207,0,0.165035092,0,0,0,0,-0.052121928,-0.022966355,0.027700423,-0.075985907,0.549262331,0.252793654,1.78929447,0,0.39681834,0,0,0,0,0,0,1.1022,0.1009,0.9732,0,0,0,0,0,0,0,0,0.003,0,0,0.793
ROUTE3,2015-4,1109,0.01334935,0,0.106632615,0,0,0,0,-0.158861539,-0.022966355,0.134440034,-0.024692613,0.547450736,0.549262331,2.50061943,0,0.39681834,0,0,0,0,0,0,1.1022,0.9732,0.1009,0.9732,0,0,0,0,0,0,0,0.003,0,0,0.793
ROUTE3,2015-5,1056,0.001878829,0,0.110492312,0,0,0,0,-0.091670584,-0.022966355,0.067249079,-0.075985907,0.293932093,0.547450736,2.17154851,0,0.39681834,0,0,0,0,0,0,1.1022,0,0.9732,0.1009,0,0,0,0,0,0,0,0.003,0,0,2.613
ROUTE3,2015-6,1154,0,0,0.108172159,0,0,0,0,-0.156241634,-0.022966355,0.131820129,-0.130053128,0.129211731,0.293932093,2.3443421,0,0.51505446,0,0,0,0,0,0,1.1022,0,0,0.9732,0,0,0,0,0,0,0,0.24,0,0,2.71
ROUTE3,2015-7,1168,0,0,0.128593938,0,0,0,0,-0.125447291,-0.022966355,0.101025785,-0.130053128,0.116737557,0.129211731,1.97070744,0,0.53346949,0,0,0,0,0,0,1.1022,3.4914,0,0,0,0,0,0,0,0,0,0.274,0,0,0
ROUTE3,2015-8,991.9999997,0,-0.006846319,0,0,0,0,0,-0.149458717,-0.022966355,0.125037212,-0.075985907,0.182190932,0.116737557,2.07172138,11.22346562,0.53346949,0,0,0,0,0,0,1.1022,0,3.4914,0,0,0,0,0,0,0,0,0.274,0,0,0
ROUTE3,2015-9,1055,0,0,0.133824749,0,0,0,0,-0.077874996,-0.022966355,0.05345349,-0.130053128,0.184148518,0.182190932,2.21909324,12.03940246,0.53346949,0,0,0,0,0,0,1.2995,0,0,3.4914,0,0,0,1.75586224,0,0,0,0.274,0,0,0
ROUTE3,2015-10,1146,0,0,0.141914441,0,0,0,0,-0.08252766,-0.022966355,0.058106154,0,1.24444364,0.184148518,1.71565347,12.35406753,0.43364512,0,0,0,0,0,0,1.5453,0,0,0,2.2279,0,0,0,1.75586224,0,0.024097551,0.188,0,0,0
ROUTE3,2015-11,1141,0,0,0.056256162,0,0,0,0,-0.130039866,-0.022966355,0.10561836,-0.048790164,0.807441029,1.24444364,1.58235348,12.09141748,0.41599411,0,0,0,0,0,0,1.6403,0,0,0,2.2279,2.2279,0,1.247191961,0,1.75586224,0.024097551,0.173,0,0,4.719
ROUTE3,2015-12,981.9999997,0,-0.040937878,0,0,0,0,0,-0.111978401,-0.022966355,0.087556896,-0.048790164,0.827510907,0.807441029,2.10583764,12.39884933,0.41599411,0,0,0,0,0,0,1.505,2.1935,0,0,0,2.2279,2.2279,3.23553567,1.247191961,0,0.024097551,0.173,0,0,5.369
ROUTE3,2015-13,961,0,0,0.026147312,0,0,0,0,-0.08577001,-0.022966355,0.061348505,-0.048790164,0.230638902,0.827510907,1.56257776,12.56088623,0.41599411,0,0,0,0,0,0,1.382,3.6541,2.1935,0,0,0,2.2279,1.86419408,3.23553567,1.247191961,0.024097551,0.173,0,0,0
ROUTE3,2015-14,1028,0,0,0.061315632,0,0,0,0,-0.079828382,-0.022966355,0.055406877,0,0.675755438,0.230638902,2.05999792,12.55960754,0.48978829,0,0,0,0,0,0,1.6246,4.2244,3.6541,2.1935,2.186,0,0,3.51197626,1.86419408,3.23553567,0.024097551,0.827,0,0,0
ROUTE3,2015-15,1058,0,0,0.079394575,0,0,0,0,0,-0.022966355,0,0,0.859206075,0.675755438,2.02946136,12.51249665,0.58040523,0,0,0,0,0,0,1.7347,2.001,4.2244,3.6541,2.186,2.186,0,1.247191961,3.51197626,1.86419408,0.024097551,1.321,0,0,0
ROUTE3,2015-16,1052,0,0,0.054232573,0,0,0,0,-0.018417219,0,0.016962069,0,0.491518172,0.859206075,1.94919993,12.54180851,0.58040523,0,0,0,0,0,0,1.9176,0,2.001,4.2244,0,2.186,2.186,2.0723814,1.247191961,3.51197626,0.024097551,1.321,0,0,5
ROUTE3,2015-17,1049,0,0,0.079485116,0,0,0,0,-0.056070216,0,0.054615066,0,0.290421264,0.491518172,1.98136017,12.62628678,0.58040523,0,0,0,0,0,0,1.9176,4.3271,0,2.001,0,0,2.186,1.83742266,2.0723814,1.247191961,0.024097551,1.321,0,0,5.251
ROUTE3,2015-18,1109,0.00025737,0,0.151383161,0,0,0,0,-0.00145515,0,0,-0.024097552,0.270888237,0.290421264,1.76907405,12.68772601,0.5414796,0,0,0,0,0,0,1.9967,0,4.3271,0,2.186,0,0,4.45796044,1.83742266,2.0723814,0.024097551,1.317,0,0,5.387
ROUTE3,2015-19,1349.999999,0.015604959,0,0.15865538,0,0,0,0,-0.178306855,-0.041003651,0.135848054,-0.100083459,0.290421264,0.270888237,1.5398262,12.56617571,0.26946225,0,0,0,0,0,0,1.9345,2.001,0,4.3271,2.186,2.186,0,0,4.45796044,1.83742266,0.024097551,1.289,0,0,5.544
ROUTE3,2015-20,1269.999999,0.01827977,0,0.107046234,0,0,0,0,-0.197492167,-0.041003651,0.155033366,-0.048790164,0.218745178,0.290421264,1.50476439,12.60156918,0.26946225,0,0,0,0,0,0,1.9345,4.2244,2.001,0,0,2.186,2.186,2.29400587,0,4.45796044,0.024097551,1.289,0,0,5.455
